,title,price,url,search_name,vintage,vivino_score,num_reviews,vivino_name,vivino_link,wine_type
332,La Bourgeois Sancerre,41.0,https://www.bestbuywinewarehouse.com/collections/all/products/55,La Bourgeois Sancerre,,4.0,3423.0,Henri Bourgeois Sancerre La Bourgeoise Blanc,https://www.vivino.com/US-NY/en/wines/2065638,white-wine
333,La Bourgeoise Sancerre,41.0,https://www.bestbuywinewarehouse.com/collections/all/products/la-bourgeoise-sancerre,La Bourgeoise Sancerre,,4.0,3423.0,Henri Bourgeois Sancerre La Bourgeoise Blanc,https://www.vivino.com/US-NY/en/wines/2065638,white-wine
334,La Cote Des Monts Damnes Sancerre,36.0,https://www.bestbuywinewarehouse.com/collections/all/products/la-cote-des-monts-damnes-sancerre,La Cote Des Monts Damnes Sancerre,,,,Serge Laporte La Cote des Monts Damnes Sancerre,https://www.vivino.com/US-NY/en/wines/171313013,white-wine
335,La Craie Pouilly Fume,21.5,https://www.bestbuywinewarehouse.com/collections/all/products/la-craie-pouilly-fume,La Craie Pouilly Fume,,3.8,125.0,La Craie Pouilly-Fumé,https://www.vivino.com/US-NY/en/wines/5019804,white-wine
336,La Craie Sancerre,17.5,https://www.bestbuywinewarehouse.com/collections/all/products/la-craie-sancerre,La Craie Sancerre,,3.8,473.0,La Craie Sancerre,https://www.vivino.com/US-NY/en/wines/4512846,white-wine
337,La Porte De L'abbaye Pouilly-Fume,24.0,https://www.bestbuywinewarehouse.com/collections/all/products/la-porte-de-labbaye-pouilly-fume,La Porte De L'abbaye Pouilly-Fume,,4.0,84.0,Etienne de Loury La Porte de l'Abbaye Pouilly-Fumé,https://www.vivino.com/US-NY/en/wines/8782453,white-wine
338,La Porte Du Caillou Sancerre,25.0,https://www.bestbuywinewarehouse.com/collections/all/products/la-porte-du-caillou-sancerre,La Porte Du Caillou Sancerre,,4.1,1038.0,Henri Bourgeois La Porte du Caillou Sancerre Blanc,https://www.vivino.com/US-NY/en/wines/4562611,white-wine
339,Le Petit Silex Sancerre,22.95,https://www.bestbuywinewarehouse.com/collections/all/products/le-petit-silex-sancerre,Le Petit Silex Sancerre,,3.9,775.0,Le Petit Silex Sancerre,https://www.vivino.com/US-NY/en/wines/32002690,white-wine
340,Les Trois Bousquet Saint Veran,18.95,https://www.bestbuywinewarehouse.com/collections/all/products/les-trois-bousquet-saint-veran,Les Trois Bousquet Saint Veran,,3.7,40.0,Daniel Pollier Les Trois Bousquet Saint-Véran,https://www.vivino.com/US-NY/en/wines/147383911,white-wine
341,Lobster Piont Sauvignon Blanc,15.0,https://www.bestbuywinewarehouse.com/collections/all/products/lobster-piont-sauvignon-blanc,Lobster Piont Sauvignon Blanc,,3.8,2596.0,Lobster Reef Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4673414,white-wine
342,Louis Jadot Chablis,31.0,https://www.bestbuywinewarehouse.com/collections/all/products/louis-jadot-chablis,Louis Jadot Chablis,,3.9,11894.0,Louis Jadot Chablis,https://www.vivino.com/US-NY/en/wines/1469034,white-wine
343,Louis Jadot Chardonnay,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/louis-jadot-chardonnay,Louis Jadot Chardonnay,,3.8,24547.0,Louis Jadot Bourgogne Chardonnay,https://www.vivino.com/US-NY/en/wines/1469197,white-wine
344,Louis Jadot Macon-Lugny,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/louis-jadot-macon-lugny,Louis Jadot Macon-Lugny,,3.7,321.0,Louis Jadot Mâcon Lugny,https://www.vivino.com/US-NY/en/wines/1601817,white-wine
345,Louis Jadot Macon-Lugny,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/louis-jadot-macon-lugny-1,Louis Jadot Macon-Lugny,,3.7,321.0,Louis Jadot Mâcon Lugny,https://www.vivino.com/US-NY/en/wines/1601817,white-wine
346,Louis Latour Marsannay,22.95,https://www.bestbuywinewarehouse.com/collections/all/products/louis-latour-marsannay,Louis Latour Marsannay,,3.7,4126.0,Louis Latour Marsannay Rouge,https://www.vivino.com/US-NY/en/wines/1476379,white-wine
347,Louis Latour Pouilly Fuissé,38.5,https://www.bestbuywinewarehouse.com/collections/all/products/louis-latour-pouilly-fuisse,Louis Latour Pouilly Fuissé,,3.9,8458.0,Louis Latour Pouilly-Fuissé,https://www.vivino.com/US-NY/en/wines/1468917,white-wine
348,Louis Latour Pouilly Fuisse,38.5,https://www.bestbuywinewarehouse.com/collections/all/products/louis-latour-pouilly-fuisse-1,Louis Latour Pouilly Fuisse,,3.9,8458.0,Louis Latour Pouilly-Fuissé,https://www.vivino.com/US-NY/en/wines/1468917,white-wine
349,Louis Latour Savigny-Les-Beaun,46.95,https://www.bestbuywinewarehouse.com/collections/all/products/louis-latour-savigny-les-beaun-1,Louis Latour Savigny-Les-Beaun,,3.7,377.0,Louis Latour Savigny-les-Beaune Rouge,https://www.vivino.com/US-NY/en/wines/1493053,white-wine
350,Mâcon Uchizy,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/macon-uchizy,Mâcon Uchizy,,3.9,2775.0,Talmard Mallory & Benjamin Mâcon-Uchizy,https://www.vivino.com/US-NY/en/wines/1933277,white-wine
351,Monkey Bay Sauvignon Blanc,12.95,https://www.bestbuywinewarehouse.com/collections/all/products/monkey-bay-sauvignon-blanc,Monkey Bay Sauvignon Blanc,,3.6,6470.0,Monkey Bay Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1765188,white-wine
352,New Harbor Sauvignon Blanc,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/new-harbor-sauvignon-blanc,New Harbor Sauvignon Blanc,,3.8,1586.0,New Harbor Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1498194,white-wine
353,Osborne Sherry Pale Dry,17.25,https://www.bestbuywinewarehouse.com/collections/all/products/osborne-sherry-pale-dry,Osborne Sherry Pale Dry,,3.2,245.0,Osborne Fino Sherry Pale Dry,https://www.vivino.com/US-NY/en/wines/2069231,white-wine
354,Overstone Sauvignon Blanc,15.32,https://www.bestbuywinewarehouse.com/collections/all/products/overstone-sauvignon-blanc,Overstone Sauvignon Blanc,,3.7,3613.0,Overstone Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1704235,white-wine
355,Oyster Bay Chardonnay,0.0,https://www.bestbuywinewarehouse.com/collections/all/products/oyster-bay-chardonnay,Oyster Bay Chardonnay,,3.6,7189.0,Oyster Bay Chardonnay,https://www.vivino.com/US-NY/en/wines/2017312,white-wine
356,Oyster Bay Sauvignon Blanc,16.65,https://www.bestbuywinewarehouse.com/collections/all/products/oyster-bay-sauvignon-blanc,Oyster Bay Sauvignon Blanc,,3.9,60048.0,Oyster Bay Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1437149,white-wine
357,Palmer Merlot,14.4,https://www.bestbuywinewarehouse.com/collections/all/products/palmer-merlot,Palmer Merlot,,,,Palmer Merlot,https://www.vivino.com/US-NY/en/wines/16089614,white-wine
358,Palmer Sauvignon Blanc,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/palmer-sauvignon-blanc,Palmer Sauvignon Blanc,,3.9,10.0,Palmer Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/74402974,white-wine
359,Pasific Pinot,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/pasific-pinot,Pasific Pinot,,3.7,532.0,Pacific Pinot Pinot Noir,https://www.vivino.com/US-NY/en/wines/148682789,white-wine
360,peter vella chablis,20.0,https://www.bestbuywinewarehouse.com/collections/all/products/peter-vella-chablis,peter vella chablis,,3.1,27.0,Peter Vella Chablis,https://www.vivino.com/US-NY/en/wines/4782305,white-wine
361,Peter Vella Chardonnay,20.0,https://www.bestbuywinewarehouse.com/collections/all/products/peter-vella-chardonnay,Peter Vella Chardonnay,,3.1,79.0,Peter Vella Chardonnay,https://www.vivino.com/US-NY/en/wines/2137344,white-wine
362,Picollo Gavi,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/picollo-gavi,Picollo Gavi,,3.9,1086.0,Picollo Ernesto Gavi,https://www.vivino.com/US-NY/en/wines/1994312,white-wine
363,Qdoe Encontro,9.95,https://www.bestbuywinewarehouse.com/collections/all/products/qdoe-encontro,Qdoe Encontro,,3.4,2121.0,Encontro Q do E Merlot - Baga,https://www.vivino.com/US-NY/en/wines/1522847,white-wine
364,Reserve Durand Sancerre,22.5,https://www.bestbuywinewarehouse.com/collections/all/products/56,Reserve Durand Sancerre,,3.9,1730.0,Durand Réserve Durand Sancerre,https://www.vivino.com/US-NY/en/wines/4913490,white-wine
365,Reserve Durand sancerre,22.5,https://www.bestbuywinewarehouse.com/collections/all/products/reserve-durand-sancerre,Reserve Durand sancerre,,3.9,1730.0,Durand Réserve Durand Sancerre,https://www.vivino.com/US-NY/en/wines/4913490,white-wine
366,Resling,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-willm-pinot-gris-reserve,Resling,,,,Shehi Resling,https://www.vivino.com/US-NY/en/wines/14266821,white-wine
367,Riff Pinot Grigio,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/principe-di-corleone-cabernet,Riff Pinot Grigio,,3.5,5886.0,Riff Pinot Grigio,https://www.vivino.com/US-NY/en/wines/87641070,white-wine
368,Riff Pinot Grigio,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/riff-pinot-grigio,Riff Pinot Grigio,,3.5,5886.0,Riff Pinot Grigio,https://www.vivino.com/US-NY/en/wines/87641070,white-wine
369,Robert Mondavi Napa Valley Fume Blanc,22.5,https://www.bestbuywinewarehouse.com/collections/all/products/robert-mondavi-napa-valley-fume-blanc,Robert Mondavi Napa Valley Fume Blanc,,3.7,8331.0,Robert Mondavi Winery Fumé Blanc,https://www.vivino.com/US-NY/en/wines/1911482,white-wine
370,Rutini Chardonnay,22.5,https://www.bestbuywinewarehouse.com/collections/all/products/rutini-chardonay,Rutini Chardonnay,,4.1,7382.0,Rutini Chardonnay,https://www.vivino.com/US-NY/en/wines/1775940,white-wine
371,Rutini Encuentro,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/rutini-encuentro,Rutini Encuentro,,3.8,8317.0,Rutini Encuentro Malbec,https://www.vivino.com/US-NY/en/wines/1528986,white-wine
372,Santa Margherita Pinot Grigio,30.0,https://www.bestbuywinewarehouse.com/collections/all/products/santa-margherita-pinot-grigio,Santa Margherita Pinot Grigio,,3.9,38037.0,Santa Margherita Pinot Grigio Valdadige,https://www.vivino.com/US-NY/en/wines/1564205,white-wine
373,Santero Moscato & Mango,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/santero-moscato-mango,Santero Moscato & Mango,,4.1,54.0,Santero Moscato & Mango,https://www.vivino.com/US-NY/en/wines/2698774,white-wine
374,Santero Moscato passion,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/santero-moscato-passion,Santero Moscato passion,,3.9,20.0,Santero Moscato Passion Fruit,https://www.vivino.com/US-NY/en/wines/10275013,white-wine
375,Satellite Sauvignon Blanc,18.49,https://www.bestbuywinewarehouse.com/collections/all/products/satellite-sauvignon-blanc,Satellite Sauvignon Blanc,,3.9,4195.0,Spy Valley Satellite Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1539173,white-wine
376,Satsuma Mura,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/satsuma-mura,Satsuma Mura,,3.4,18504.0,Corte alle Mura Chianti Riserva,https://www.vivino.com/US-NY/en/wines/4171379,white-wine
377,Simonsig Chen Blanc,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/simonsig-chen-blanc,Simonsig Chen Blanc,,4.0,56.0,Simonsig Cape Winemakers Guild Cuvée Chêne Chardonnay Blanc de Blancs,https://www.vivino.com/US-NY/en/wines/162837131,white-wine
378,Spy Valley Sauvignon Blanc,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/92,Spy Valley Sauvignon Blanc,,4.0,14958.0,Spy Valley Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/3527948,white-wine
379,Spy Valley Sauvignon Blanc,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/spy-valley-sauvignon-blanc,Spy Valley Sauvignon Blanc,,4.0,14958.0,Spy Valley Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/3527948,white-wine
380,Tablelands Sauvignon Blanc,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/tablelands-sauvignon-blanc,Tablelands Sauvignon Blanc,,3.9,488.0,Tablelands Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4885760,white-wine
381,The Little Sheep Sauvignon Blanc,12.95,https://www.bestbuywinewarehouse.com/collections/all/products/the-little-sheep-sauvignon-blanc,The Little Sheep Sauvignon Blanc,,4.1,2672.0,The Little Sheep Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/143957411,white-wine
382,Tokoeka Sauvignon Blanc,12.95,https://www.bestbuywinewarehouse.com/collections/all/products/tokoeka-sauvignon-blanc,Tokoeka Sauvignon Blanc,,3.8,497.0,Tokoeka Estate Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/29727030,white-wine
383,Tomaiolo Pinot Grigio,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/tomaiolo-pinot-grigio,Tomaiolo Pinot Grigio,,3.6,609.0,Tomaiolo Pinot Grigio delle Venezie,https://www.vivino.com/US-NY/en/wines/4792673,white-wine
384,Tonnellerie Sancerre,20.95,https://www.bestbuywinewarehouse.com/collections/all/products/tonnellerie-sancerre,Tonnellerie Sancerre,,3.9,686.0,Gérard et Hubert Thirot Domaine de la Tonnellerie Sancerre Blanc,https://www.vivino.com/US-NY/en/wines/3820462,white-wine
385,Tora Bay Sauvignon Blanc,18.99,https://www.bestbuywinewarehouse.com/collections/all/products/tora-bay-sauvignon-blanc,Tora Bay Sauvignon Blanc,,3.9,553.0,Tora Bay Single Vineyard Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4868691,white-wine
386,Torrantica Pinot Grigio,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/torrantica-pinot-grigio,Torrantica Pinot Grigio,,3.6,65.0,Torrantica Pinot Grigio,https://www.vivino.com/US-NY/en/wines/26092678,white-wine
387,Tre Fili Pinot Grigio,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/tre-fili-pinot-grigio,Tre Fili Pinot Grigio,,3.8,1403.0,Tre Fili Pinot Grigio,https://www.vivino.com/US-NY/en/wines/1523682,white-wine
388,Tussock Jumper Sauvignon Blanc,17.98,https://www.bestbuywinewarehouse.com/collections/all/products/tussock-jumper-sauvignon-blanc,Tussock Jumper Sauvignon Blanc,,4.0,3542.0,Tussock Jumper Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/3998920,white-wine
389,Underwood Pinot Gris,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-pinot-gris,Underwood Pinot Gris,,3.4,1437.0,Underwood Pinot Gris,https://www.vivino.com/US-NY/en/wines/6580481,white-wine
390,Underwood The Bubbles,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-the-bubbles-1,Underwood The Bubbles,,3.5,499.0,Underwood The Bubbles,https://www.vivino.com/US-NY/en/wines/154962340,white-wine
391,Vernaccia Cavaliere White,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/vernaccia-cavaliere-white,Vernaccia Cavaliere White,,,,Cavaliere Vernaccia di San Gimignano,https://www.vivino.com/US-NY/en/wines/168833476,white-wine
392,Voga Pinot Grigio,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/voga-pinot-grigio,Voga Pinot Grigio,,3.6,3537.0,Voga Pinot Grigio,https://www.vivino.com/US-NY/en/wines/1481555,white-wine
393,Warwick Chardonnay,,https://www.bestbuywinewarehouse.com/collections/all/products/warwick-chardonnay,Warwick Chardonnay,,3.7,124.0,Warwick Chardonnay,https://www.vivino.com/US-NY/en/wines/3570517,white-wine
394,Warwick Sauvignon Blanc,,https://www.bestbuywinewarehouse.com/collections/all/products/warwick-sauvignon-blanc,Warwick Sauvignon Blanc,,3.8,1227.0,Warwick Professor Black Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/166992225,white-wine
395,Williamette Valley Riesling,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/williamette-valley-riesling,Williamette Valley Riesling,,,,Alexeli Willamette Valley Riesling,https://www.vivino.com/US-NY/en/wines/16051780,white-wine
396,Willm Pinot Gris Réserve,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-primitivo,Willm Pinot Gris Réserve,,3.8,1698.0,Willm Pinot Gris Réserve,https://www.vivino.com/US-NY/en/wines/3932477,white-wine
397,Yalumba Chardonnay,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/yalumba-chardonnay,Yalumba Chardonnay,,3.5,575.0,Yalumba Organic Chardonnay,https://www.vivino.com/US-NY/en/wines/7702652,white-wine
398,Yellow Tail Chardonnay,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/yellow-tail-chardonnay,Yellow Tail Chardonnay,,3.2,13082.0,Yellow Tail Chardonnay,https://www.vivino.com/US-NY/en/wines/1493807,white-wine
399,Yellow Tail Pinot Grigio,0.0,https://www.bestbuywinewarehouse.com/collections/all/products/yellow-tail-pinot-grigio,Yellow Tail Pinot Grigio,,3.5,4914.0,Yellow Tail Pinot Grigio,https://www.vivino.com/US-NY/en/wines/3668350,white-wine
400,Alfa Crux Malbec,32.5,https://www.bestbuywinewarehouse.com/collections/all/products/alfa-crux,Alfa Crux Malbec,,4.2,2777.0,O. Fournier Alfa Crux Malbec,https://www.vivino.com/US-NY/en/wines/2076248,wine
401,Andresen Ruby Port,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/andresen-ruby-port,Andresen Ruby Port,,3.6,57.0,Andresen Ruby Porto,https://www.vivino.com/US-NY/en/wines/1892299,wine
402,Andresen Tawny Port,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/andresen-tawny-port,Andresen Tawny Port,,3.7,83.0,Andresen Tawny Porto,https://www.vivino.com/US-NY/en/wines/1801189,wine
403,Angeline Chardonnay,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/angeline-chardonnay,Angeline Chardonnay,,3.5,1760.0,Angeline Chardonnay,https://www.vivino.com/US-NY/en/wines/3221016,wine
404,Bacana Red Sangria,7.95,https://www.bestbuywinewarehouse.com/collections/all/products/bacana-red-sangria,Bacana Red Sangria,,,,Bacana Sangria Red,https://www.vivino.com/US-NY/en/wines/169264137,wine
405,Bacana White Sangria,14.95,https://www.bestbuywinewarehouse.com/collections/all/products/bacana-white-sangria,Bacana White Sangria,,,,Bacana Sangria White,https://www.vivino.com/US-NY/en/wines/165534165,wine
406,Barros 20yr Tawny Port,66.5,https://www.bestbuywinewarehouse.com/collections/all/products/barros-20yr-tawny-port,Barros 20yr Tawny Port,,3.8,1159.0,Barros Tawny Port,https://www.vivino.com/US-NY/en/wines/1793629,wine
407,Barros Colhetta 1979,75.99,https://www.bestbuywinewarehouse.com/collections/all/products/barros-colhetta-1979,Barros Colhetta 1979,,4.6,41.0,Barros Colheita Porto 1979,https://www.vivino.com/US-NY/en/wines/2629260,wine
408,Barros Tawny Port,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/barros-tawny-port,Barros Tawny Port,,3.8,1159.0,Barros Tawny Port,https://www.vivino.com/US-NY/en/wines/1793629,wine
409,Barros Vintages 2011,48.0,https://www.bestbuywinewarehouse.com/collections/all/products/barros-vintages-2011,Barros Vintages 2011,,4.3,63.0,Barros Vintage Port 2011,https://www.vivino.com/US-NY/en/wines/3987731,wine
410,Barros White Porto,17.75,https://www.bestbuywinewarehouse.com/collections/all/products/barros-white-porto,Barros White Porto,,3.7,231.0,Barros White Port,https://www.vivino.com/US-NY/en/wines/3809094,wine
411,Black Box Rose,26.0,https://www.bestbuywinewarehouse.com/collections/all/products/black-box-rose,Black Box Rose,,2.9,237.0,Black Box Limited Edition Rosé,https://www.vivino.com/US-NY/en/wines/152092237,wine
412,BR Cohn Chardonnay,21.95,https://www.bestbuywinewarehouse.com/collections/all/products/br-cohn-chardonnay,BR Cohn Chardonnay,,3.8,299.0,B.R. Cohn Chardonnay Russian River Valley,https://www.vivino.com/US-NY/en/wines/155372301,wine
413,Castello di Bossi Chianti Clas,23.95,https://www.bestbuywinewarehouse.com/collections/all/products/castello-di-bossi-chianti-clas,Castello di Bossi Chianti Clas,,3.8,5549.0,Castello di Bossi Chianti Classico,https://www.vivino.com/US-NY/en/wines/2564224,wine
414,Catena Malbec,23.95,https://www.bestbuywinewarehouse.com/collections/all/products/catena-malbec,Catena Malbec,,4.0,135216.0,Catena Malbec,https://www.vivino.com/US-NY/en/wines/1469063,wine
415,Charles Krug Chardonnay,21.5,https://www.bestbuywinewarehouse.com/collections/all/products/charles-krug-chardonnay,Charles Krug Chardonnay,,3.8,1039.0,Charles Krug Chardonnay,https://www.vivino.com/US-NY/en/wines/2208932,wine
416,Chateau Arnauld Haut Medoc,56.5,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-arnauld-haut-medoc,Chateau Arnauld Haut Medoc,,4.0,1990.0,Château Arnauld Haut-Médoc,https://www.vivino.com/US-NY/en/wines/2992609,wine
417,Château Auguste Bordeaux,18.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-auguste-bordeaux,Château Auguste Bordeaux,,3.6,964.0,Château Auguste Bordeaux,https://www.vivino.com/US-NY/en/wines/155195968,wine
418,Chateau Bellegrave Medoc,21.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-bellegrave-medoc,Chateau Bellegrave Medoc,,3.6,4209.0,Château Bellegrave Médoc,https://www.vivino.com/US-NY/en/wines/4270417,wine
419,Chateau Bois Martin Bordeaux,29.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-bois-martin-bordeaux,Chateau Bois Martin Bordeaux,,,,Château Bois Saint Martin Bordeaux Supérieure,https://www.vivino.com/US-NY/en/wines/4226131,wine
420,Chateau Damase Red Bordeaux,19.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-damase-red-bordeaux,Chateau Damase Red Bordeaux,,3.7,2108.0,Château Damase Bordeaux Supérieur,https://www.vivino.com/US-NY/en/wines/3145017,wine
421,Chateau de Ribebon Red Bordeaux,19.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-de-ribebon-red-bordeaux,Chateau de Ribebon Red Bordeaux,,3.6,6022.0,Château de Ribebon Bordeaux Supérieur,https://www.vivino.com/US-NY/en/wines/2002606,wine
422,Chateau Haut Grignon Medoc,22.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-haut-grignon-medoc,Chateau Haut Grignon Medoc,,3.7,711.0,Château Haut Grignon Médoc,https://www.vivino.com/US-NY/en/wines/4258072,wine
423,Chateau la Cardonne Medoc,26.5,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-la-cardonne-medoc,Chateau la Cardonne Medoc,,3.8,6712.0,Château La Cardonne Médoc,https://www.vivino.com/US-NY/en/wines/1643843,wine
424,Chateau La Fleur Saint Emilion,21.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-la-fleur-saint-emilion,Chateau La Fleur Saint Emilion,,4.0,1440.0,Château La Fleur Saint-Émilion Grand Cru,https://www.vivino.com/US-NY/en/wines/3405591,wine
425,Chateau Laujac Medoc,27.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-laujac-medoc,Chateau Laujac Medoc,,3.7,1458.0,Château Laujac Médoc,https://www.vivino.com/US-NY/en/wines/3742693,wine
426,Chateau Lespault Martillac,38.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-lespault-martillac,Chateau Lespault Martillac,,4.0,1931.0,Château Lespault Martillac Pessac-Léognan,https://www.vivino.com/US-NY/en/wines/3041909,wine
427,Chateau Lyonnat Saint Emilion,27.5,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-lyonnat-saint-emilion,Chateau Lyonnat Saint Emilion,,3.8,1631.0,Château Lyonnat Lussac-Saint-Émilion,https://www.vivino.com/US-NY/en/wines/4038038,wine
428,Chateau Marjosse Red Bordeaux,25.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-marjosse-red-bordeaux,Chateau Marjosse Red Bordeaux,,3.7,6395.0,Château Marjosse Bordeaux,https://www.vivino.com/US-NY/en/wines/2057036,wine
429,Château Picoron Bordeaux,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-picoron-bordeaux,Château Picoron Bordeaux,,3.5,452.0,Château Picoron Selection Prestige Castillon - Côtes de Bordeaux,https://www.vivino.com/US-NY/en/wines/4965746,wine
430,Chateau Poygueraud Bordeaux,27.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-poygueraud-bordeaux,Chateau Poygueraud Bordeaux,,3.7,44.0,Château Puygueraud Le Rosé de Château Puygueraud Bordeaux,https://www.vivino.com/US-NY/en/wines/2564533,wine
431,Chateau Recougne Red Bordeaux,0.0,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-recougne-red-bordeaux,Chateau Recougne Red Bordeaux,,3.6,12211.0,Château Recougne Bordeaux Supérieur,https://www.vivino.com/US-NY/en/wines/1724542,wine
432,Chateau Reynats Medoc,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-reynats-medoc,Chateau Reynats Medoc,,3.6,221.0,Château Reynats Haut-Médoc,https://www.vivino.com/US-NY/en/wines/10985014,wine
433,Chateau Senejac Medoc,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-senejac-medoc,Chateau Senejac Medoc,,3.7,9619.0,Château Sénéjac Haut-Médoc,https://www.vivino.com/US-NY/en/wines/3635311,wine
434,Chateau Ste Michelle,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-ste-michelle-1,Chateau Ste Michelle,,3.8,38939.0,Chateau Ste. Michelle Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/1513526,wine
435,Clas La Chance Cabernet,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/clas-la-chance-cabernet,Clas La Chance Cabernet,,3.8,837.0,Clos LaChance Estate Vineyards Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/161619662,wine
436,Clos du Bois Chardonnay,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/clos-du-bois-chardonnay,Clos du Bois Chardonnay,,3.4,7634.0,Clos du Bois Chardonnay,https://www.vivino.com/US-NY/en/wines/1563230,wine
437,Cockburns Fine Ruby,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/cockburns-fine-ruby,Cockburns Fine Ruby,,3.7,3008.0,Cockburn's Fine Ruby Port,https://www.vivino.com/US-NY/en/wines/1479680,wine
438,Cockburns Fine Tawny,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/cockburns-fine-tawny,Cockburns Fine Tawny,,3.6,1089.0,Cockburn's Fine Tawny Port,https://www.vivino.com/US-NY/en/wines/3191225,wine
439,Cooper's Creek Pinot Noir,18.0,https://www.bestbuywinewarehouse.com/collections/all/products/copers-creek-pinot-noir,Cooper's Creek Pinot Noir,,3.5,584.0,Coopers Creek Pinot Noir,https://www.vivino.com/US-NY/en/wines/3214627,wine
440,Cooper's Creek Riesling,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/coopers-creek-riesling,Cooper's Creek Riesling,,3.7,276.0,Coopers Creek Riesling,https://www.vivino.com/US-NY/en/wines/3086311,wine
441,Coppola Malbec,19.95,https://www.bestbuywinewarehouse.com/collections/all/products/coppola-malbec,Coppola Malbec,,3.4,18.0,Francis Ford Coppola Winery Encyclopedia Malbec,https://www.vivino.com/US-NY/en/wines/4719374,wine
442,Decero Malbec,20.5,https://www.bestbuywinewarehouse.com/collections/all/products/decero-malbec,Decero Malbec,,3.9,11359.0,Finca Decero Remolinos Vineyard Malbec,https://www.vivino.com/US-NY/en/wines/1470152,wine
