,title,price,url,vintage,search_name,vivino_score,num_reviews,vivino_name,vivino_link,wine_type,country,region,winery_region,vintage_score,vintage_num_reviews,style,alcohol_perc,vivino_price
65,NV Bruno Zanasi Lambrusco Grasparossa di Castelvetro  750 ml,18.98,https://www.noevalleywineandspirits.com/nv-bruno-zanasi-lambrusco-grasparossa-di-castelvet.html,,NV Bruno Zanasi Lambrusco Grasparossa di Castelvetro 750 ml,3.9,245.0,Zanasi Bruno Zanasi Lambrusco Grasparossa di Castelvetro,https://www.vivino.com/US-CA/en/wines/159186952,all,Italy,Lambrusco Grasparossa di Castelvetro,Emilia-Romagna,,,,11.0,
66,2020 Joseph Drouhin Macon-Villages  750 ml,18.98,https://www.noevalleywineandspirits.com/2018-joseph-drouhin-macon-villages-750-ml.html,2020.0,2020 Joseph Drouhin Macon-Villages 750 ml,3.7,7683.0,Joseph Drouhin Mâcon-Villages,https://www.vivino.com/US-CA/en/wines/1482697,all,France,Mâcon-Villages,Bourgogne,3.8,513.0,Macônnais White,13.0,14.99
67,2020 Cuturi Segreto di Bianca Fiano Puglia 750 ml,18.98,https://www.noevalleywineandspirits.com/2017-cuturi-segreto-di-bianca-fiano-puglia-750-ml.html,2020.0,2020 Cuturi Segreto di Bianca Fiano Puglia 750 ml,3.8,313.0,Masseria Cuturi Segreto di Bianca,https://www.vivino.com/US-CA/en/wines/157657437,all,Italy,Puglia,Puglia,4.0,32.0,White,,
68,2020 La Caudrina Moscato d'Asti 750 ml,18.98,https://www.noevalleywineandspirits.com/2016-la-caudrina-moscato-dasti-500-ml.html,2020.0,2020 La Caudrina Moscato d'Asti 750 ml,4.1,271.0,Azienda Agricola Caudrina La Galeisa Moscato d'Asti,https://www.vivino.com/US-CA/en/wines/3168636,all,Italy,Moscato d'Asti,Asti,0.0,13.0,Moscato d'Asti,5.5,
69,2019 Dom. Rimbert Les Travers de Marceau St.-Chinian  750 ml,18.98,https://www.noevalleywineandspirits.com/2015-dom-rimbert-les-travers-de-marceau-st-chinian.html,2019.0,2019 Dom. Rimbert Les Travers de Marceau St.-Chinian 750 ml,3.6,1789.0,Domaine Rimbert Les Travers de Marceau Saint-Chinian,https://www.vivino.com/US-CA/en/wines/1510746,all,France,Languedoc-Roussillon,Saint-Chinian,3.8,84.0,Red,12.5,22.0
70,2021 Dom. Ricard Pierre a Feu Touraine Blanc  750 ml,18.98,https://www.noevalleywineandspirits.com/2017-dom-ricard-pierre-a-feu-touraine-blanc-750-ml.html,2021.0,2021 Dom. Ricard Pierre a Feu Touraine Blanc 750 ml,4.0,203.0,Domaine Ricard Pierre à Feu Sauvignon Touraine,https://www.vivino.com/US-CA/en/wines/128360882,all,France,Touraine,Touraine,0.0,9.0,,12.5,
71,2020 Raeburn Chardonnay Russian River  750 ml,18.98,https://www.noevalleywineandspirits.com/2016-raeburn-chardonnay-russian-river-750-ml.html,2020.0,2020 Raeburn Chardonnay Russian River 750 ml,4.0,10093.0,Raeburn Chardonnay,https://www.vivino.com/US-CA/en/wines/12506519,all,United States,Russian River Valley,California,4.0,738.0,Chardonnay,14.0,15.99
72,2021 Itxas Harri Roxa Rose Tierra Tres Riberas 750 ml,19.98,https://www.noevalleywineandspirits.com/2021-itxas-harri-roxa-rose-tierra-tres-riberas-750.html,2021.0,2021 Itxas Harri Roxa Rose Tierra Tres Riberas 750 ml,3.4,1542.0,Santa Rita (3) Tres Medallas Rosé,https://www.vivino.com/US-CA/en/wines/157295164,all,Chile,Maipo Valley,Maipo Valley,3.4,176.0,,,
73,Durante Le Spinee Bianco Frizzante Pet-Nat Veneto 750 ml,19.98,https://www.noevalleywineandspirits.com/durante-le-spinee-bianco-frizzante-pet-nat-veneto.html,,Durante Le Spinee Bianco Frizzante Pet-Nat Veneto 750 ml,,,Le Altane Trevenezie Frizzante Bianco,https://www.vivino.com/US-CA/en/wines/166323646,all,Italy,Veneto,Veneto,,,,11.0,
74,Valli Unite Bianco 750ml,19.98,https://www.noevalleywineandspirits.com/valli-unite-bianco-750ml.html,,Valli Unite Bianco 750ml,3.9,30.0,Valli Unite Bianco,https://www.vivino.com/US-CA/en/wines/170586343,all,Italy,Piemonte,Piemonte,,,White,,
75,2018 Petite Marine Bordeaux Rouge 750 ml,19.98,https://www.noevalleywineandspirits.com/18-petite-marine-bordeux-rouge-750-ml.html,2018.0,2018 Petite Marine Bordeaux Rouge 750 ml,3.1,1199.0,La Petite Chapelle Bordeaux Rouge,https://www.vivino.com/US-CA/en/wines/4842375,all,France,Bordeaux,Bordeaux,3.5,239.0,Red,,
76,2019 Les Chardons Touraine Gamay 750 ml,19.98,https://www.noevalleywineandspirits.com/2019-les-chardons-touraine-gamay-750-ml.html,2019.0,2019 Les Chardons Touraine Gamay 750 ml,3.8,278.0,Domaine de l'Aumonier Les Chardons Gamay Touraine,https://www.vivino.com/US-CA/en/wines/2983665,all,France,Touraine,Touraine,3.7,86.0,,12.0,
77,2020 Cascina Ca'Rossa Grignolino Piemonte Rosso 750 ml,19.98,https://www.noevalleywineandspirits.com/2018-carossa-grignolino-piemonte-rosso-750-ml.html,2020.0,2020 Cascina Ca'Rossa Grignolino Piemonte Rosso 750 ml,3.9,63.0,Cascina Ca' Rossa Grignolino,https://www.vivino.com/US-CA/en/wines/161864416,all,Italy,Piemonte,Piemonte,3.7,27.0,Red,,
78,2020 Niepoort Twisted Tinto Douro 750 ml,19.98,https://www.noevalleywineandspirits.com/niepoort-twisted-tinto-douro-750-ml.html,2020.0,2020 Niepoort Twisted Tinto Douro 750 ml,3.8,1156.0,Niepoort Douro Twisted Tinto,https://www.vivino.com/US-CA/en/wines/2327381,all,Portugal,Douro,Douro,3.9,27.0,Douro Red,13.0,14.94
79,2021 Bishop's Peak Pinot Noir SLO  750 ml,19.98,https://www.noevalleywineandspirits.com/2016-bishops-peak-pinot-noir-slo-750-ml.html,2021.0,2021 Bishop's Peak Pinot Noir SLO 750 ml,3.7,1048.0,Bishop's Peak Pinot Noir,https://www.vivino.com/US-CA/en/wines/2230198,all,United States,San Luis Obispo County,California,0.0,4.0,Pinot Noir,,
80,2021 Schlosskellerei Gobelsburg Gruner Veltliner Kamptal  750 ml,19.98,https://www.noevalleywineandspirits.com/2016-schlosskellerei-gobelsburg-gruner-veltliner-k.html,2021.0,2021 Schlosskellerei Gobelsburg Gruner Veltliner Kamptal 750 ml,3.7,6767.0,Schloss Gobelsburg Domaene Gobelsburg Grüner Veltliner,https://www.vivino.com/US-CA/en/wines/2137735,all,Austria,Kamptal,Niederösterreich,3.8,189.0,Grüner Veltliner,,
81,2021 Roland Schmitt Alsace Pinot Blanc  750 ml,19.98,https://www.noevalleywineandspirits.com/2015-roland-schmitt-alsace-pinot-blanc-750-ml.html,2021.0,2021 Roland Schmitt Alsace Pinot Blanc 750 ml,4.0,84.0,Domaine Roland Schmitt Pinot Blanc,https://www.vivino.com/US-CA/en/wines/4817779,all,France,Alsace,Alsace,0.0,7.0,Pinot Blanc,12.0,
82,2021 Niepoort Docil Vinho Verde Loureiro  750 ml,19.98,https://www.noevalleywineandspirits.com/2016-niepoort-docil-vinho-verde-loureiro-750-ml.html,2021.0,2021 Niepoort Docil Vinho Verde Loureiro 750 ml,3.8,2268.0,Niepoort Loureiro Dócil,https://www.vivino.com/US-CA/en/wines/2800816,all,Portugal,Vinho Verde,Douro,3.9,97.0,Vinho Verde White,11.0,16.99
83,Niepoort Ruby Port  750 ml,19.98,https://www.noevalleywineandspirits.com/niepoort-ruby-port-750-ml.html,,Niepoort Ruby Port 750 ml,3.7,1811.0,Niepoort Ruby Port,https://www.vivino.com/US-CA/en/wines/1784882,all,Portugal,Porto,Douro,,,Ruby Port,20.0,16.99
84,2020 Gini Soave Classico  750 ml,19.98,https://www.noevalleywineandspirits.com/2016-gini-soave-classico-750-ml.html,2020.0,2020 Gini Soave Classico 750 ml,3.7,3747.0,Gini Soave Classico,https://www.vivino.com/US-CA/en/wines/1611381,all,Italy,Soave Classico,Veneto,3.7,437.0,Soave,12.5,23.99
85,La Cigarrera Manzanilla Sherry  375 ml,19.98,https://www.noevalleywineandspirits.com/la-cigarrera-manzanilla-sherry-375-ml.html,,La Cigarrera Manzanilla Sherry 375 ml,3.4,294.0,La Cigarrera Manzanilla Sherry,https://www.vivino.com/US-CA/en/wines/2102960,all,Spain,Manzanilla,Jerez-Xérès-Sherry,,,Sherry,15.0,
86,2020 Guillaume Clusel Traboules Coteaux du Lyonnais  750 ml,19.98,https://www.noevalleywineandspirits.com/2017-clusel-traboules-coteaux-du-lyonais-750-ml.html,2020.0,2020 Guillaume Clusel Traboules Coteaux du Lyonnais 750 ml,3.7,1104.0,Clusel-Roch Traboules Coteaux du Lyonnais,https://www.vivino.com/US-CA/en/wines/1766389,all,France,Coteaux du Lyonnais,Côte-Rôtie,3.6,71.0,,,20.3
87,2020 Bernabeleva Camino de Navaherreros Tinto  Madrid 750 ml,19.98,https://www.noevalleywineandspirits.com/2015-bernabeleva-camino-de-navaherreros-750-ml.html,2020.0,2020 Bernabeleva Camino de Navaherreros Tinto Madrid 750 ml,3.6,3130.0,Bernabeleva Camino de Navaherreros,https://www.vivino.com/US-CA/en/wines/1488404,all,Spain,Madrid,Madrid,3.8,135.0,Grenache,,13.99
88,2020 Cascina Val de Prete Luet Roero Arneis 750 ml,20.98,https://www.noevalleywineandspirits.com/2020-cascina-val-de-prete-luet-roero-arneis-750-ml.html,2020.0,2020 Cascina Val de Prete Luet Roero Arneis 750 ml,3.6,318.0,Cascina Val del Prete Roero Arneis Luèt,https://www.vivino.com/US-CA/en/wines/1565890,all,Italy,Roero,Piemonte,0.0,10.0,White,,
89,2016 Ch. Lamartine Cahors 750 ml,20.98,https://www.noevalleywineandspirits.com/copy-of-2014-ch-de-cedre-le-cedre-cahors-750-ml.html,2016.0,2016 Ch. Lamartine Cahors 750 ml,3.6,1822.0,Château Lamartine Cahors,https://www.vivino.com/US-CA/en/wines/4753711,all,France,Cahors,Cahors,3.5,55.0,Malbec,13.5,18.12
90,2021 Pra Otto Soave Classico 750 ml,20.98,https://www.noevalleywineandspirits.com/copy-of-la-staffa-verdicchio-de-castelli-di-jesi-c.html,2021.0,2021 Pra Otto Soave Classico 750 ml,3.8,4913.0,Prà Otto Soave Classico,https://www.vivino.com/US-CA/en/wines/13325020,all,Italy,Soave Classico,Verona,3.9,308.0,Soave,12.0,22.99
91,2021 Durin Pigato Riviera Ligure di Ponente 750 ml,20.98,https://www.noevalleywineandspirits.com/2016-durin-pigato-riviera-ligure-di-ponente-750-ml.html,2021.0,2021 Durin Pigato Riviera Ligure di Ponente 750 ml,3.6,939.0,Durin Pigato,https://www.vivino.com/US-CA/en/wines/2076496,all,Italy,Riviera Ligure di Ponente,Liguria,3.8,88.0,White,13.0,15.99
92,2018 Uroulat Jurancon  375 ml,20.98,https://www.noevalleywineandspirits.com/2016-uroulat-jurancon-375-ml.html,2018.0,2018 Uroulat Jurancon 375 ml,4.1,1828.0,Clos Uroulat Uroulat Jurançon,https://www.vivino.com/US-CA/en/wines/3779929,all,France,Jurançon,South West France,4.2,47.0,,12.5,
93,2020 Zahel Orange T Orangetraube Vienna  750 ml,20.98,https://www.noevalleywineandspirits.com/2015-zahel-orange-t-orangetraube-vienna-750-ml.html,2020.0,2020 Zahel Orange T Orangetraube Vienna 750 ml,3.8,624.0,Zahel Orange T,https://www.vivino.com/US-CA/en/wines/2182378,all,Austria,Weinviertel,Wien,3.8,32.0,,12.5,
94,2020 Von Winnings Winnings Riesling Pfalz 750 ml,20.98,https://www.noevalleywineandspirits.com/2016-winnings-riesling-von-winning-750-ml.html,2020.0,2020 Von Winnings Winnings Riesling Pfalz 750 ml,3.9,1163.0,Von Winning Riesling Winnings,https://www.vivino.com/US-CA/en/wines/37103010,all,Germany,Pfalz,Pfalz,3.9,121.0,Riesling,,19.99
95,2021 Licence IV Rose  1000 ml,21.98,https://www.noevalleywineandspirits.com/2021-licence-iv-rose-750-ml.html,2021.0,2021 Licence IV Rose 1000 ml,4.1,70.0,Licence IV Rosé,https://www.vivino.com/US-CA/en/wines/157441226,all,France,Vin de France,Vin de France,0.0,1.0,,13.5,
96,2019 Teliani Valley Winery 97 Saperavi Selection Kakheti750 ml,21.98,https://www.noevalleywineandspirits.com/2019-teliani-valley-winery-97-saperavi-selection-k.html,2019.0,2019 Teliani Valley Winery 97 Saperavi Selection Kakheti750 ml,,,Teliani Valley Winery97 Saperavi Selection,https://www.vivino.com/US-CA/en/wines/170980064,all,Georgia,Kakheti,Kakheti,0.0,6.0,,13.0,
97,2020 Kobal Blaufrankisch 'Roots' 750 ml,21.98,https://www.noevalleywineandspirits.com/2020-kobal-blaufrankisch-roots-750-ml.html,2020.0,2020 Kobal Blaufrankisch 'Roots' 750 ml,3.8,614.0,Vina Kobal Blaufränkisch,https://www.vivino.com/US-CA/en/wines/18755240,all,Slovenia,Štajerska,Podravje,4.1,64.0,,,19.99
98,2020 Alain Graillot Syrocco Syrah Zenata  750 ml,21.98,https://www.noevalleywineandspirits.com/2018-alain-graillot-syrocco-syrah-zenata-750-ml.html,2020.0,2020 Alain Graillot Syrocco Syrah Zenata 750 ml,3.8,3401.0,Domaine des Ouled Thaleb Syrocco Syrah,https://www.vivino.com/US-CA/en/wines/3741358,all,Morocco,Zenatta,Zenatta,3.9,181.0,,13.0,17.98
99,2020 Cluzel Roussanne IGP Collines Rhodaniennes 750 ml,21.98,https://www.noevalleywineandspirits.com/2018-cluzel-roussanne-igp-collines-rhodaniennes-75.html,2020.0,2020 Cluzel Roussanne IGP Collines Rhodaniennes 750 ml,3.7,25.0,Vincent Cluzel Roussanne,https://www.vivino.com/US-CA/en/wines/156909474,all,France,Collines Rhodaniennes,Condrieu,0.0,8.0,,,
100,2021 Cattleya Alma de Cattleya Sauvignon Blanc Sonoma County  750 ml,21.98,https://www.noevalleywineandspirits.com/2017-cattleya-alma-de-cattleya-sauvignon-blanc-son.html,2021.0,2021 Cattleya Alma de Cattleya Sauvignon Blanc Sonoma County 750 ml,4.0,246.0,Cattleya Alma de Cattleya Sauvignon Blanc,https://www.vivino.com/US-CA/en/wines/154868036,all,United States,Sonoma County,Sonoma County,0.0,10.0,Sauvignon Blanc,,16.99
101,2018 Scacciadiavoli Montefalco Rosso DOC  750 ml,21.98,https://www.noevalleywineandspirits.com/2016-scacciadiavoli-montefalco-rosso-doc-750-ml.html,2018.0,2018 Scacciadiavoli Montefalco Rosso DOC 750 ml,3.8,4800.0,Scacciadiavoli Montefalco Rosso,https://www.vivino.com/US-CA/en/wines/1851945,all,Italy,Montefalco,Montefalco,3.9,467.0,Red,15.0,
102,2020 Ch. Lauzade Cotes de Provence Rosé  750 ml,21.98,https://www.noevalleywineandspirits.com/2018-ch-lauzade-cotes-de-provence-rose-750-ml.html,2020.0,2020 Ch. Lauzade Cotes de Provence Rosé 750 ml,3.8,597.0,Domaine de Lauzade Côtes de Provence Rosé,https://www.vivino.com/US-CA/en/wines/1686607,all,France,Côtes de Provence,Côtes de Provence,0.0,5.0,Rosé,13.5,
103,2021  En Cavale Sauvignon Blanc Contra Costa County 750 ML,21.98,https://www.noevalleywineandspirits.com/2018-methode-sauvage-en-cavale-sauvignon-blanc.html,2021.0,2021 En Cavale Sauvignon Blanc Contra Costa County 750 ML,4.0,216.0,En Cavale Sauvignon Blanc,https://www.vivino.com/US-CA/en/wines/157230994,all,United States,Contra Costa County,Contra Costa County,0.0,6.0,Sauvignon Blanc,,
104,2019 The Seventy Five Wine Co. 75 Cabernet Sauvignon California 750 ml,21.98,https://www.noevalleywineandspirits.com/2016-the-seventy-five-wine-co-cabernet-sauvignon-c.html,2019.0,2019 The Seventy Five Wine Co. 75 Cabernet Sauvignon California 750 ml,3.8,4296.0,The Seventy Five Wine Company (Est. 75) Cabernet Sauvignon,https://www.vivino.com/US-CA/en/wines/1640731,all,United States,California,St. Helena,0.0,1.0,Cabernet Sauvignon,13.5,
105,NV Maestro Sierra Sherry Pedro Ximenez  375 ml,21.98,https://www.noevalleywineandspirits.com/nv-maestro-sierra-pedro-jiminez-375-ml.html,,NV Maestro Sierra Sherry Pedro Ximenez 375 ml,4.0,1487.0,El Maestro Sierra Pedro Ximénez Sherry,https://www.vivino.com/US-CA/en/wines/1526284,all,Spain,Pedro Ximénez Sherry (PX),Jerez-Xérès-Sherry,,,Pedro Ximenez,,
106,NV Filipa Pato 3B Rose Metodo Tradicional  750 ml,21.98,https://www.noevalleywineandspirits.com/nv-filipa-pato-3b-rose-metodo-tradicional-750-ml.html,,NV Filipa Pato 3B Rose Metodo Tradicional 750 ml,3.7,2235.0,Filipa Pato 3B Metodo Tradicional Rosé,https://www.vivino.com/US-CA/en/wines/1612574,all,Portugal,Bairrada,Beiras,,,,11.5,
107,Maestro Sierra Sherry Fino  375 ml,21.98,https://www.noevalleywineandspirits.com/maestro-sierra-sherry-fino-375-ml.html,,Maestro Sierra Sherry Fino 375 ml,3.5,1101.0,El Maestro Sierra Fino Sherry,https://www.vivino.com/US-CA/en/wines/2581800,all,Spain,Fino Sherry,Jerez-Xérès-Sherry,,,Sherry,,
108,2020 Ferdinand Albarino California  750 ml,21.98,https://www.noevalleywineandspirits.com/2016-ferdinand-albarino-california-750-ml.html,2020.0,2020 Ferdinand Albarino California 750 ml,3.9,637.0,Ferdinand Albariño,https://www.vivino.com/US-CA/en/wines/4927251,all,United States,Borden Ranch,Amador County,4.0,57.0,,13.2,
109,2021 Cattleya Alma de Cattleya Rosé Sonoma County  750 ml,21.98,https://www.noevalleywineandspirits.com/2017-cattleya-alma-de-cattleya-rose-sonoma-county.html,2021.0,2021 Cattleya Alma de Cattleya Rosé Sonoma County 750 ml,,,Cattleya Alma de Cattleya Rosé of Syrah,https://www.vivino.com/US-CA/en/wines/151315666,all,United States,Sonoma County,Sonoma County,0.0,1.0,Rosé,,
110,2021 Anselmo Mendes Contacto Alvarinho Minho  750 ml,21.98,https://www.noevalleywineandspirits.com/2016-anselmo-mendes-contacto-alvarinho-minho-750-m.html,2021.0,2021 Anselmo Mendes Contacto Alvarinho Minho 750 ml,3.9,17593.0,Anselmo Mendes Contacto Alvarinho,https://www.vivino.com/US-CA/en/wines/1470145,all,Portugal,Monção e Melgaço,Vinho Verde,3.9,1620.0,Vinho Verde White,13.0,18.99
111,2021 Love by Leoube Rosé Cotes de Provence 750 ml,22.98,https://www.noevalleywineandspirits.com/2021-love-by-leoube-rose-cotes-de-provence-750-ml.html,2021.0,2021 Love by Leoube Rosé Cotes de Provence 750 ml,3.7,38.0,Château Léoube Love by Léoube Sparkling Brut Rosé,https://www.vivino.com/US-CA/en/wines/167768958,all,France,Côtes de Provence,Provence,0.0,2.0,,13.0,
112,2019 Wenzel Under Flor Furmint Weinland  750 ml,22.98,https://www.noevalleywineandspirits.com/2019-wenzel-under-flor-furmint-weinland-750-ml.html,2019.0,2019 Wenzel Under Flor Furmint Weinland 750 ml,,,Wenzel Under Flor Furmint,https://www.vivino.com/US-CA/en/wines/169148553,all,Austria,Burgenland,Burgenland,0.0,21.0,,,
113,2021 Para Jimnez Gulp/Hablo Orange Wine 1000 ml,22.98,https://www.noevalleywineandspirits.com/2020-para-jimnez-gulp-hablo-orange-wine-1000-ml.html,2021.0,2021 Para Jimnez Gulp/Hablo Orange Wine 1000 ml,4.0,271.0,Anatolikos Natural Orange Wine,https://www.vivino.com/US-CA/en/wines/143779885,all,Greece,Avdira,Continental Greece,0.0,1.0,,,
114,2018 Metrick Paragon Vineyard Albarino Edna Valley  750 ml,22.98,https://www.noevalleywineandspirits.com/2018-metrick-paragon-vineyard-albarino-edna-valley.html,2018.0,2018 Metrick Paragon Albarino Edna Valley 750 ml,4.2,10.0,Metrick Paragon Vineyard Albariño,https://www.vivino.com/US-CA/en/wines/159909596,all,United States,Edna Valley,El Dorado,0.0,5.0,,,
115,2019 Lioco Indica Carignan Mendocino  750 ml,22.98,https://www.noevalleywineandspirits.com/2016-lioco-indica-carignan-750-ml.html,2019.0,2019 Lioco Indica Carignan Mendocino 750 ml,3.8,941.0,Lioco Indica,https://www.vivino.com/US-CA/en/wines/2359378,all,United States,Mendocino County,Mendocino County,3.9,167.0,Red Blend,12.0,21.97
116,2020 Michel Laroche Les Allees du Vignoble Petit Chablis 750 ml,22.98,https://www.noevalleywineandspirits.com/2018-michel-laroche-les-allees-du-vignoble-750-ml.html,2020.0,2020 Michel Laroche Les Allees du Vignoble Petit Chablis 750 ml,3.8,700.0,Le Domaine d'Henri Les Allées du Vignoble Petit Chablis,https://www.vivino.com/US-CA/en/wines/26129315,all,France,Petit Chablis,Chablis,0.0,10.0,Chablis,,
117,2021 Nigl Freiheit Gruner Veltliner Kremstal 750 ml,22.98,https://www.noevalleywineandspirits.com/2018-nigl-gruner-veltliner-freiheit-750-ml.html,2021.0,2021 Nigl Freiheit Gruner Veltliner Kremstal 750 ml,3.8,2726.0,Nigl Freiheit Grüner Veltliner,https://www.vivino.com/US-CA/en/wines/1870888,all,Austria,Kremstal,Kremstal,4.1,29.0,Grüner Veltliner,12.0,17.92
118,2020 Orgo Old Vine Rkatsiteli Dry Amber Wine 750 ml,22.98,https://www.noevalleywineandspirits.com/2017-orgo-old-vine-rkatsiteli-dry-amber-wine-750-m.html,2020.0,2020 Orgo Old Vine Rkatsiteli Dry Amber Wine 750 ml,3.5,558.0,Wine Thieves (ღვინის ქურდები) Rkatsiteli Dry Amber,https://www.vivino.com/US-CA/en/wines/169496097,all,Georgia,Kakheti,Imereti,0.0,5.0,,12.8,
119,2019 Capcanes Slate La Nit de Garnatxes Montsant  750 ml,22.98,https://www.noevalleywineandspirits.com/2016-capcanes-slate-la-nit-de-garnatxes-montsant-7.html,2019.0,2019 Capcanes Slate La Nit de Garnatxes Montsant 750 ml,3.9,317.0,Celler de Capçanes La Nit de Les Garnatxes Slate,https://www.vivino.com/US-CA/en/wines/156467015,all,Spain,Montsant,Montsant,0.0,11.0,Montsant Red,,
120,2018 Val de Mer Bourgogne Blanc  750 ml,22.98,https://www.noevalleywineandspirits.com/copy-of-nv-val-de-mer-non-dose-sparkling-wine-750.html,2018.0,2018 Val de Mer Bourgogne Blanc 750 ml,3.8,147.0,Patrick Piuze Val de Mer Bourgogne Blanc,https://www.vivino.com/US-CA/en/wines/2172988,all,France,Bourgogne,Chablis,0.0,13.0,White,12.5,
121,2019 Forlorn Hope Queen of the Sierra Red Wine 750 ml,22.98,https://www.noevalleywineandspirits.com/2016-forlorn-hope-queen-of-the-sierra-red-wine-750.html,2019.0,2019 Forlorn Hope Queen of the Sierra Red Wine 750 ml,4.0,1609.0,Forlorn Hope Queen Of The Sierra Red,https://www.vivino.com/US-CA/en/wines/158205141,all,United States,California,North Coast,4.0,237.0,Red Blend,,
122,2020 Dom. Serol Eclat de Granite Rouge Cote-Roannaise  750 ml,22.98,https://www.noevalleywineandspirits.com/2016-dom-serol-eclat-de-granite-750-ml.html,2020.0,2020 Dom. Serol Eclat de Granite Rouge Cote-Roannaise 750 ml,3.7,2613.0,Sérol Eclat de Granite Côte Roannaise,https://www.vivino.com/US-CA/en/wines/95560982,all,France,Côte Roannaise,Upper Loire,3.8,438.0,,,25.0
123,2020 La Staffa Verdicchio de Castelli di Jesi Classico  750 ml,22.98,https://www.noevalleywineandspirits.com/la-staffa-verdicchio-de-castelli-di-jesi-classico.html,2020.0,2020 La Staffa Verdicchio de Castelli di Jesi Classico 750 ml,3.7,1469.0,La Staffa Verdicchio dei Castelli di Jesi Classico Superiore,https://www.vivino.com/US-CA/en/wines/2750312,all,Italy,Verdicchio dei Castelli di Jesi,Marche,3.7,164.0,White,13.5,
124,2020 Canayli Vermentino di Gallura Superiore  750 ml,22.98,https://www.noevalleywineandspirits.com/2016-canayli-vermentino-di-gallura-750-ml.html,2020.0,2020 Canayli Vermentino di Gallura Superiore 750 ml,3.8,5779.0,Gallura Canayli Vermentino di Gallura Superiore,https://www.vivino.com/US-CA/en/wines/1917489,all,Italy,Vermentino di Gallura,Vermentino di Gallura,3.9,327.0,White,,24.99
125,2021 Suertes del Marques La Floridita Valle de la Orotava 750 ml,23.98,https://www.noevalleywineandspirits.com/2021-suertes-del-marques-la-floridita-valle-de-la.html,2021.0,2021 Suertes del Marques La Floridita Valle de la Orotava 750 ml,3.8,158.0,Suertes del Marqués La Floridita,https://www.vivino.com/US-CA/en/wines/158126478,all,Spain,Valle de la Orotava,Valle de la Orotava,0.0,11.0,Red,12.3,
126,2020 Bloodroot Undertow Proprietary Red Blend North Coast 750 ml,23.98,https://www.noevalleywineandspirits.com/2020-bloodroot-undertow-proprietary-red-blend-nort.html,2020.0,2020 Bloodroot Undertow Proprietary Red Blend North Coast 750 ml,4.0,13988.0,Z.Alexander Brown Uncaged Proprietary Red Blend,https://www.vivino.com/US-CA/en/wines/109690959,all,United States,North Coast,Russian River Valley,4.0,264.0,Red Blend,14.5,16.0
